year,rank,name,first_clean,middle,last,firstlast,gender_guess
2022,GSO,Vernetta Wheeler,Vernetta,,Wheeler,Vernetta Wheeler,unknown
2022,RSO TDY,Brandon Shaw,Brandon,,Shaw,Brandon Shaw,male
2022,TDY,Brandon Shaw,Brandon,,Shaw,Brandon Shaw,male
2022,AID,Paul Sabatine,Paul,,Sabatine,Paul Sabatine,male
2022,CLO,Juan Sabogal,Juan,,Sabogal,Juan Sabogal,male
2022,ECON,Diane Kohn,Diane,,Kohn,Diane Kohn,female
2022,FMO,Eric Kramp,Eric,,Kramp,Eric Kramp,male
2022,IMO,Mike Khattak,Mike,,Khattak,Mike Khattak,male
2022,IPO,Evan McCutchen,Evan,,McCutchen,Evan McCutchen,male
2022,ISO,Mike Halls,Mike,,Halls,Mike Halls,male
2022,ISSO,Mike Halls,Mike,,Halls,Mike Halls,male
2022,POL,William Echols,William,,Echols,William Echols,male
2022,AMB OMS,Jason Angros,Jason,,Angros,Jason Angros,male
2022,LEGAT,Danica Dudas,Danica,,Dudas,Danica Dudas,female
2022,MGT,Erin Hamrick,Erin,,Hamrick,Erin Hamrick,mostly_female
2022,POSHO,Kevin Philips,Kevin,,Philips,Kevin Philips,male
2022,CAPT,Justin Orlich,Justin,,Orlich,Justin Orlich,male
2022,AMB,Alan Levenathal,Alan,,Levenathal,Alan Levenathal,male
2022,CON,Christine Fagan,Christine,,Fagan,Christine Fagan,female
2022,PAO,Cynthia Brown,Cynthia,,Brown,Cynthia Brown,female
2022,GSO,Kevin Philips,Kevin,,Philips,Kevin Philips,male
2022,RSO,Robert Whitney,Robert,,Whitney,Robert Whitney,male
2022,CLO,Emily Menzel and Emily,Emily,,Menzel and Emily,Emily Menzel and Emily,female
2022,DEA,Sam Rahi,Sam,,Rahi,Sam Rahi,mostly_male
2022,ECON,Kristin Stolt,Kristin,,Stolt,Kristin Stolt,female
2022,EEO,Theresa M. Nielsen,Theresa,M.,Nielsen,Theresa Nielsen,female
2022,EST,Megan Ihrie,Megan,,Ihrie,Megan Ihrie,female
2022,IMO,John Cox,John,,Cox,John Cox,male
2022,IPO,John Cox,John,,Cox,John Cox,male
2022,DCM OMS,Dolores Craig,Dolores,,Craig,Dolores Craig,female
2022,AMB OMS,Lynn A. Nelson,Lynn,A.,Nelson,Lynn Nelson,mostly_female
2022,FM,Omar Ching,Omar,,Ching,Omar Ching,male
2022,HRO,Lisa Hunter,Lisa,,Hunter,Lisa Hunter,female
2022,MGT,Paul Nelson,Paul,,Nelson,Paul Nelson,male
2022,MAJ,Vacant,Vacant,,,Vacant ,unknown
2022,AMB,Jonathan G. Pratt,Jonathan,G.,Pratt,Jonathan Pratt,male
2022,CON,Celia Thompson,Celia,,Thompson,Celia Thompson,female
2022,DCM,Andrea J. Tomaszewicz,Andrea,J.,Tomaszewicz,Andrea Tomaszewicz,female
2022,PAO,Raymond Welch Jr..,Raymond,,Welch,Raymond Welch,male
2022,GSO,James Jewett,James,,Jewett,James Jewett,male
2022,RSO,Jonathan Poole,Jonathan,,Poole,Jonathan Poole,male
2022,AID,Lloyd Jackson,Lloyd,,Jackson,Lloyd Jackson,male
2022,CLO,Erin Cederlind,Erin,,Cederlind,Erin Cederlind,mostly_female
2022,ECON,Vacant,Vacant,,,Vacant ,unknown
2022,FMO,Daniel Azzi,Daniel,,Azzi,Daniel Azzi,male
2022,IMO,Keith Griggs,Keith,,Griggs,Keith Griggs,male
2022,IPO,Amber Groustra,Amber,,Groustra,Amber Groustra,female
2022,ISSO,Keith Griggs,Keith,,Griggs,Keith Griggs,male
2022,POL,Vacant,Vacant,,,Vacant ,unknown
2022,DCM OMS,Sara Wallace,Sara,,Wallace,Sara Wallace,female
2022,ACS,Karl Trunk,Karl,,Trunk,Karl Trunk,male
2022,AMB OMS,Enid Anglero,Enid,,Anglero,Enid Anglero,female
2022,CDC,Rachel Albalak,Rachel,,Albalak,Rachel Albalak,female
2022,FCS,Eric Wolff,Eric,,Wolff,Eric Wolff,male
2022,FM,Susan Meyerson,Susan,,Meyerson,Susan Meyerson,female
2022,HRO,Marcella Singleton,Marcella,,Singleton,Marcella Singleton,female
2022,INL,Todd Christiansen,Todd,,Christiansen,Todd Christiansen,male
2022,LEGAT,Enrique Corral,Enrique,,Corral,Enrique Corral,male
2022,MGT,Mona Kuntz,Mona,,Kuntz,Mona Kuntz,female
2022,POSHO,Susan Meyerson,Susan,,Meyerson,Susan Meyerson,female
2022,CG,Greg Segas,Greg,,Segas,Greg Segas,male
2022,DCM,Acting DCM Alexander,Acting,DCM,Alexander,Acting Alexander,unknown
2022,GSO,Frederick Olivo,Frederick,,Olivo,Frederick Olivo,male
2022,RSO,Derion Nichles,Derion,,Nichles,Derion Nichles,unknown
2022,AGR,Fred Giles,Fred,,Giles,Fred Giles,male
2022,AID,David Billings,David,,Billings,David Billings,male
2022,APHIS,Cynthia Duerr,Cynthia,,Duerr,Cynthia Duerr,female
2022,CLO,Norma Bryan,Norma,,Bryan,Norma Bryan,female
2022,DEA,Frank Daniels,Frank,,Daniels,Frank Daniels,male
2022,FMO,Daniel Dagley,Daniel,,Dagley,Daniel Dagley,male
2022,IMO,Armando Asencio,Armando,,Asencio,Armando Asencio,male
2022,IPO,Steven Vasiladiotis,Steven,,Vasiladiotis,Steven Vasiladiotis,male
2022,ISO,Rene Lainez,Rene,,Lainez,Rene Lainez,male
2022,DCM OMS,Charles Ferrara,Charles,,Ferrara,Charles Ferrara,male
2022,FM,William Knight,William,,Knight,William Knight,male
2022,HRO,Virginia Smith,Virginia,,Smith,Virginia Smith,female
2022,INL,Liv Kilpatrick,Liv,,Kilpatrick,Liv Kilpatrick,female
2022,MGT,Thomas Komons,Thomas,,Komons,Thomas Komons,male
2022,COL,Jaime Gomez,Jaime,,Gomez,Jaime Gomez,male
2022,AMB,Michael J. Fitzpatrick,Michael,J.,Fitzpatrick,Michael Fitzpatrick,male
2022,CG,Daniel Koski,Daniel,,Koski,Daniel Koski,male
2022,DCM,Debra L. Hevia,Debra,L.,Hevia,Debra Hevia,female
2022,PAO,Gabrielle Guimond,Gabrielle,,Guimond,Gabrielle Guimond,female
2022,GSO,Ernesto Escoto,Ernesto,,Escoto,Ernesto Escoto,male
2022,RSO,Christopher McVay,Christopher,,McVay,Christopher McVay,male
2022,APHIS,Dwight Wilder,Dwight,,Wilder,Dwight Wilder,male
2022,CLO,Liza Bright,Liza,,Bright,Liza Bright,female
2022,DEA,Juan Arrivillaga,Juan,,Arrivillaga,Juan Arrivillaga,male
2022,ECON,Scott Higgins,Scott,,Higgins,Scott Higgins,male
2022,FMO,Ryan Hemingway,Ryan,,Hemingway,Ryan Hemingway,mostly_male
2022,IMO,Jose Rivera,Jose,,Rivera,Jose Rivera,male
2022,IPO,Gustavo Lescano,Gustavo,,Lescano,Gustavo Lescano,male
2022,POL,Ann Hardman,Ann,,Hardman,Ann Hardman,female
2022,ACS,Kris Knapp,Kris,,Knapp,Kris Knapp,mostly_male
2022,HRO,Jen Maatta,Jen,,Maatta,Jen Maatta,female
2022,INL,Don Bruckschen,Don,,Bruckschen,Don Bruckschen,male
2022,MGT,Jimmi Sommer,Jimmi,,Sommer,Jimmi Sommer,male
2022,CG,Brian Quigley,Brian,,Quigley,Brian Quigley,male
2022,PAO,Olga Bashbush,Olga,,Bashbush,Olga Bashbush,female
2022,GSO,Rick Matton,Rick,,Matton,Rick Matton,male
2022,RSO,Don Pinkston,Don,,Pinkston,Don Pinkston,male
2022,DEA,Alex Johnson,Alex,,Johnson,Alex Johnson,male
2022,IPO,Jorge Delfin,Jorge,,Delfin,Jorge Delfin,male
2022,ISSO,Joel Abramson,Joel,,Abramson,Joel Abramson,male
2022,DCM OMS,Maho Fischer,Maho,,Fischer,Maho Fischer,male
2022,ACS,Sergio Moreno,Sergio,,Moreno,Sergio Moreno,male
2022,AMB OMS,Bonnie Weaver,Bonnie,,Weaver,Bonnie Weaver,mostly_female
2022,ECON DEP,Benedict J Wolf,Benedict,J,Wolf,Benedict Wolf,male
2022,FCS,Keith Kirkham,Keith,,Kirkham,Keith Kirkham,male
2022,HRO,Karem Ortuzar,Karem,,Ortuzar,Karem Ortuzar,male
2022,LEGAT,Jose Moreno,Jose,,Moreno,Jose Moreno,male
2022,MGT,Randall C Budden,Randall,C,Budden,Randall Budden,male
2022,MG,Mark W Gillette,Mark,W,Gillette,Mark Gillette,male
2022,POL DEP,Nathaniel Turner,Nathaniel,,Turner,Nathaniel Turner,male
2022,CG,Jeff Lodinsky,Jeff,,Lodinsky,Jeff Lodinsky,male
2022,PAO,Lauren Lovelace,Lauren,,Lovelace,Lauren Lovelace,mostly_female
2022,GSO,Michael Graham,Michael,,Graham,Michael Graham,male
2022,RSO,Bryan Bachmann,Bryan,,Bachmann,Bryan Bachmann,male
2022,AFSA,Stewart Wight,Stewart,,Wight,Stewart Wight,male
2022,AGR,Kurt Seifarth,Kurt,,Seifarth,Kurt Seifarth,male
2022,AID,Leslie Reed,Leslie,,Reed,Leslie Reed,mostly_female
2022,APHIS,Hesham Abuelnaga,Hesham,,Abuelnaga,Hesham Abuelnaga,male
2022,CLO,Jenni Gunnoe,Jenni,,Gunnoe,Jenni Gunnoe,female
2022,FMO,Jeffrey Scearce,Jeffrey,,Scearce,Jeffrey Scearce,male
2022,IPO,Philip Wilkin,Philip,,Wilkin,Philip Wilkin,male
2022,ISO,Thomas Talmadge,Thomas,,Talmadge,Thomas Talmadge,male
2022,ISSO,Jonathan McCue,Jonathan,,McCue,Jonathan McCue,male
2022,POL,Patrick Hanish,Patrick,,Hanish,Patrick Hanish,male
2022,DCM OMS,Lawrence Johnson,Lawrence,,Johnson,Lawrence Johnson,male
2022,ACS,Sean McKeating,Sean,,McKeating,Sean McKeating,male
2022,AMB OMS,Christine Melendez,Christine,,Melendez,Christine Melendez,female
2022,CG OMS,Lorena Escalante,Lorena,,Escalante,Lorena Escalante,female
2022,ECON DEP,Aaron Feit,Aaron,,Feit,Aaron Feit,male
2022,FCS,Rachel Kreissl,Rachel,,Kreissl,Rachel Kreissl,female
2022,FM,Orlin Clements,Orlin,,Clements,Orlin Clements,male
2022,HRO,Paula Mendez,Paula,,Mendez,Paula Mendez,female
2022,INL,Marcelyn Sanchez,Marcelyn,,Sanchez,Marcelyn Sanchez,unknown
2022,LEGAT,Daniel Dunn,Daniel,,Dunn,Daniel Dunn,male
2022,MGT,Huguette Thornton,Huguette,,Thornton,Huguette Thornton,female
2022,OPDAT,Janet Turnbull,Janet,,Turnbull,Janet Turnbull,female
2022,POL DEP,Donald Brown,Donald,,Brown,Donald Brown,male
2022,POSHO,Orlin Clements,Orlin,,Clements,Orlin Clements,male
2022,COL,Brian Blackstone,Brian,,Blackstone,Brian Blackstone,male
2022,CG,Michael Garcia,Michael,,Garcia,Michael Garcia,male
2022,DCM,Acting DCM Elias Baumann,Acting,DCM Elias,Baumann,Acting Baumann,unknown
2022,PAO,Matthew Boland,Matthew,,Boland,Matthew Boland,male
2022,GSO,Calandra Hersrud,Calandra,,Hersrud,Calandra Hersrud,unknown
2022,RSO,William Margulies,William,,Margulies,William Margulies,male
2022,AGR,Richard T. Drennan,Richard,T.,Drennan,Richard Drennan,male
2022,AID,David Gosney,David,,Gosney,David Gosney,male
2022,ATF,Michael Weddel,Michael,,Weddel,Michael Weddel,male
2022,DEA,Todd Armstrong,Todd,,Armstrong,Todd Armstrong,male
2022,ECON,Nicole Webber,Nicole,,Webber,Nicole Webber,female
2022,EEO,Calandra Hersrud,Calandra,,Hersrud,Calandra Hersrud,unknown
2022,FMO,James Clarkson,James,,Clarkson,James Clarkson,male
2022,IMO,Susan Danewitz,Susan,,Danewitz,Susan Danewitz,female
2022,IPO,Rithy Keng,Rithy,,Keng,Rithy Keng,unknown
2022,ISSO,Rithy Keng,Rithy,,Keng,Rithy Keng,unknown
2022,POL,Elias Baumann,Elias,,Baumann,Elias Baumann,male
2022,CON,VACANT,VACANT,,,VACANT ,unknown
2022,VACANT,DCM,DCM,,,DCM ,unknown
2022,CLO,VACANT,VACANT,,,VACANT ,unknown
2022,VACANT,ECON,ECON,,,ECON ,unknown
2022,ACS,Vacant,Vacant,,,Vacant ,unknown
2022,CM OMS M, Reyna Font,Reyna,,Font,Reyna Font,female
2022,FM,Richard Wilson,Richard,,Wilson,Richard Wilson,male
2022,MGT,Vacant,Vacant,,,Vacant ,unknown
2022,POSHO,Richard Wilson,Richard,,Wilson,Richard Wilson,male
2022,CON,Vacant,Vacant,,,Vacant ,unknown
2022,DCM,Acting DCM Andrew T.,Acting,DCM Andrew,T.,Acting T.,unknown
2022,IMO TDY,Joseph Moreno,Joseph,,Moreno,Joseph Moreno,male
2022,TDY,Joseph Moreno,Joseph,,Moreno,Joseph Moreno,male
2022,IPO TDY,Joseph Moreno,Joseph,,Moreno,Joseph Moreno,male
2022,ISSO TDY,Joseph Moreno,Joseph,,Moreno,Joseph Moreno,male
2022,HRO,Kate Riche,Kate,,Riche,Kate Riche,female
2022,LEGAT,Greg Schnackenberg,Greg,,Schnackenberg,Greg Schnackenberg,male
2022,MGT,Kate Riche,Kate,,Riche,Kate Riche,female
2022,LTC,Andrew Underwood,Andrew,,Underwood,Andrew Underwood,male
2022,POSHO,Steven Anderson,Steven,,Anderson,Steven Anderson,male
2022,LTC,Christian Bjornson,Christian,,Bjornson,Christian Bjornson,male
2022,TREAS,Simon Lee,Simon,,Lee,Simon Lee,male
2022,CON,Sarah Stewart,Sarah,,Stewart,Sarah Stewart,female
2022,PAO,Mark Naylor,Mark,,Naylor,Mark Naylor,male
2022,GSO,Steven Anderson,Steven,,Anderson,Steven Anderson,male
2022,RSO,Nathan Bauers,Nathan,,Bauers,Nathan Bauers,male
2022,FMO TDY,James Paravonian,James,,Paravonian,James Paravonian,male
2022,TDY,James Paravonian,James,,Paravonian,James Paravonian,male
2022,IMO,Craig Shaffer,Craig,,Shaffer,Craig Shaffer,male
2022,ISO,Tonu Jaa,Tonu,,Jaa,Tonu Jaa,unknown
2022,ISSO,Craig Shaffer,Craig,,Shaffer,Craig Shaffer,male
2022,DCM OMS,Abigail Unger,Abigail,,Unger,Abigail Unger,female
2022,AMB OMS,Abigail Unger,Abigail,,Unger,Abigail Unger,female
2022,CDC,Michelle Adler,Michelle,,Adler,Michelle Adler,female
2022,FM,Adam Brzezinski,Adam,,Brzezinski,Adam Brzezinski,male
2022,HRO,Bill Miskelly,Bill,,Miskelly,Bill Miskelly,male
2022,MGT,Bill Miskelly,Bill,,Miskelly,Bill Miskelly,male
2022,AMB,Jeanne Maloney,Jeanne,,Maloney,Jeanne Maloney,female
2022,CON,Todd H. Jungenberg,Todd,H.,Jungenberg,Todd Jungenberg,male
2022,DCM,Caitlin Piper,Caitlin,,Piper,Caitlin Piper,female
2022,PAO,Stephanie Sandoval,Stephanie,,Sandoval,Stephanie Sandoval,female
2022,GSO,Adam Brzezinski,Adam,,Brzezinski,Adam Brzezinski,male
2022,RSO,Matthew Perry,Matthew,,Perry,Matthew Perry,male
2022,AID,Chris Detwiler,Chris,,Detwiler,Chris Detwiler,mostly_male
2022,CLO,Dan Li,Dan,,Li,Dan Li,male
2022,FMO,Bill Miskelly,Bill,,Miskelly,Bill Miskelly,male
2022,IMO,Rod Sandoval,Rod,,Sandoval,Rod Sandoval,male
2022,IPO,Rod Sandoval,Rod,,Sandoval,Rod Sandoval,male
2022,ISO,Rod Sandoval,Rod,,Sandoval,Rod Sandoval,male
2022,ISSO,Rod Sandoval,Rod,,Sandoval,Rod Sandoval,male
2022,DCM OMS,Melony Burnom,Melony,,Burnom,Melony Burnom,unknown
2022,ACS,Kareen Abban,Kareen,,Abban,Kareen Abban,female
2022,ALT DIR,Timothy Stein,Timothy,,Stein,Timothy Stein,male
2022,AMB OMS,Honora Myers,Honora,,Myers,Honora Myers,female
2022,CDC,Caroline Ryan,Caroline,,Ryan,Caroline Ryan,female
2022,FCS,Skarshinski Leon,Skarshinski,,Leon,Skarshinski Leon,unknown
2022,FM,Todd Crank,Todd,,Crank,Todd Crank,male
2022,LEGAT,Diep Shoemaker,Diep,,Shoemaker,Diep Shoemaker,mostly_female
2022,MGT,Matt Austin,Matt,,Austin,Matt Austin,male
2022,OPDAT,Nebiyu Feleke,Nebiyu,,Feleke,Nebiyu Feleke,unknown
2022,POL DEP,Osman Tat,Osman,,Tat,Osman Tat,male
2022,POSHO,Todd Crank,Todd,,Crank,Todd Crank,male
2022,COL,Andrew Visser,Andrew,,Visser,Andrew Visser,male
2022,CON,Nathan Webber,Nathan,,Webber,Nathan Webber,male
2022,DCM,Fiona Evans,Fiona,,Evans,Fiona Evans,female
2022,GSO GSO,Mark Fernando,Mark,,Fernando,Mark Fernando,male
2022,GSO,Mark Fernando,Mark,,Fernando,Mark Fernando,male
2022,AID,Sean Jones,Sean,,Jones,Sean Jones,male
2022,CLO,Millet Alexander,Millet,,Alexander,Millet Alexander,unknown
2022,ECON,John Robinson,John,,Robinson,John Robinson,male
2022,FMO,Satish Nair,Satish,,Nair,Satish Nair,mostly_male
2022,IMO,Zak Gebeyehou,Zak,,Gebeyehou,Zak Gebeyehou,male
2022,IPO,Marc Alfano,Marc,,Alfano,Marc Alfano,male
2022,LAB,Vacant,Vacant,,,Vacant ,unknown
2022,POL,John Robinson,John,,Robinson,John Robinson,male
2022,DCM OMS,Julie Ide,Julie,,Ide,Julie Ide,female
2022,AMB OMS,Lynn Nelson,Lynn,,Nelson,Lynn Nelson,mostly_female
2022,CDC,Stephanie Salyer,Stephanie,,Salyer,Stephanie Salyer,female
2022,ECON DEP,Ashenafi Tesfaye,Ashenafi,,Tesfaye,Ashenafi Tesfaye,unknown
2022,POL DEP,Adam MacTaggart,Adam,,MacTaggart,Adam MacTaggart,male
2022,COL,Jack Kruse,Jack,,Kruse,Jack Kruse,male
2022,AMB,Jessica Lapenn,Jessica,,Lapenn,Jessica Lapenn,female
2022,DCM,John C Kelley,John,C,Kelley,John Kelley,male
2022,PAO,Rubani Trimiew,Rubani,,Trimiew,Rubani Trimiew,unknown
2022,RSO,Jeff Dee,Jeff,,Dee,Jeff Dee,male
2022,AGR,Rachel Bickford,Rachel,,Bickford,Rachel Bickford,female
2022,AID,Patrick Brady,Patrick,,Brady,Patrick Brady,male
2022,CLO,Gina Cooper,Gina,,Cooper,Gina Cooper,female
2022,POL,Marco Cruz,Marco,,Cruz,Marco Cruz,male
2022,DCM OMS,Donna ANGLIN,Donna,,ANGLIN,Donna ANGLIN,female
2022,FM,Christopher SKARIE,Christopher,,SKARIE,Christopher SKARIE,male
2022,HRO M, Elise TOKUMASU DE,Elise,TOKUMASU,DE,Elise DE,female
2022,SILVA,MGT,MGT,,,MGT ,unknown
2022,MGT M, Elise TOKUMASU DE,Elise,TOKUMASU,DE,Elise DE,female
2022,OWEN,POSHO,POSHO,,,POSHO ,unknown
2022,POSHO GSO,Greg ANGLIN,Greg,,ANGLIN,Greg ANGLIN,male
2022,CDR,Victor LANGE SRSO,Victor,LANGE,SRSO,Victor SRSO,male
2022,SRSO,Sam McRAE,Sam,,McRAE,Sam McRAE,mostly_male
2022,CG,Chuck BENNETT,Chuck,,BENNETT,Chuck BENNETT,male
2022,CON,Christine SWAIN,Christine,,SWAIN,Christine SWAIN,female
2022,PAO,Stephanie FITZMAURICE,Stephanie,,FITZMAURICE,Stephanie FITZMAURICE,female
2022,GSO,Greg ANGLIN,Greg,,ANGLIN,Greg ANGLIN,male
2022,RSO,Rick SCHIFFER,Rick,,SCHIFFER,Rick SCHIFFER,male
2022,AFSA,Austin LEWIS,Austin,,LEWIS,Austin LEWIS,male
2022,AID,Patrick BOWERS,Patrick,,BOWERS,Patrick BOWERS,male
2022,ECON,Austin LEWIS,Austin,,LEWIS,Austin LEWIS,male
2022,EST,Rich FITZMAURICE,Rich,,FITZMAURICE,Rich FITZMAURICE,mostly_male
2022,IMO,Armando MUIR,Armando,,MUIR,Armando MUIR,male
2022,IPO,Melissa BELLEMAN,Melissa,,BELLEMAN,Melissa BELLEMAN,female
2022,ISO,Melissa BELLEMAN,Melissa,,BELLEMAN,Melissa BELLEMAN,female
2022,ISSO,Melissa BELLEMAN,Melissa,,BELLEMAN,Melissa BELLEMAN,female
2022,POL,Erin COZENS,Erin,,COZENS,Erin COZENS,mostly_female
2022,DCM OMS,Lynn Stapleton,Lynn,,Stapleton,Lynn Stapleton,mostly_female
2022,AMB OMS,Paula Costantino,Paula,,Costantino,Paula Costantino,female
2022,FCS,Terri Tyminski,Terri,,Tyminski,Terri Tyminski,female
2022,FM,Jonathan Baker,Jonathan,,Baker,Jonathan Baker,male
2022,LEGAT,in Copenhagen,in,,Copenhagen,in Copenhagen,unknown
2022,MAJ,Michael Morris,Michael,,Morris,Michael Morris,male
2022,POSHO,Jonathan Baker,Jonathan,,Baker,Jonathan Baker,male
2022,COL,John Kent,John,,Kent,John Kent,male
2022,AMB,Douglas T. Hickey,Douglas,T.,Hickey,Douglas Hickey,male
2022,CON,Robert Ehrmann,Robert,,Ehrmann,Robert Ehrmann,male
2022,DCM,Christopher Krafft,Christopher,,Krafft,Christopher Krafft,male
2022,PAO,Susan Bridenstine,Susan,,Bridenstine,Susan Bridenstine,female
2022,GSO,William Adkins,William,,Adkins,William Adkins,male
2022,RSO,Nathan Hebert,Nathan,,Hebert,Nathan Hebert,male
2022,CLO,Amanda Armstrong,Amanda,,Armstrong,Amanda Armstrong,female
2022,IMO,Chris Carson,Chris,,Carson,Chris Carson,mostly_male
2022,ISO,Steven Sielaff,Steven,,Sielaff,Steven Sielaff,male
2022,ISSO,Andrew Gassmann,Andrew,,Gassmann,Andrew Gassmann,male
2022,DCM OMS,Christina Del Pozzo,Christina,,Del Pozzo,Christina Del Pozzo,female
2022,ACS,Jerome Epping,Jerome,,Epping,Jerome Epping,male
2022,AMB OMS,John Natter,John,,Natter,John Natter,male
2022,CG OMS LES,Angele Cerland,Angele,,Cerland,Angele Cerland,female
2022,LES,Angele Cerland,Angele,,Cerland,Angele Cerland,female
2022,DOE,Erika Hunsicker,Erika,,Hunsicker,Erika Hunsicker,female
2022,FCS,Scott Pozil,Scott,,Pozil,Scott Pozil,male
2022,FM,David Scovill,David,,Scovill,David Scovill,male
2022,GFS,John Bredin,John,,Bredin,John Bredin,male
2022,HRO,Terry Pitner,Terry,,Pitner,Terry Pitner,mostly_male
2022,LEGAT,Jarrad Smith,Jarrad,,Smith,Jarrad Smith,unknown
2022,POSHO,Cynthia Gwaro,Cynthia,,Gwaro,Cynthia Gwaro,female
2022,COL,Allen Pepper,Allen,,Pepper,Allen Pepper,male
2022,AMB,Denise Campbell Bauer,Denise,Campbell,Bauer,Denise Bauer,female
2022,DCM,David McCawley,David,,McCawley,David McCawley,male
2022,PAO,Mark Toner,Mark,,Toner,Mark Toner,male
2022,GSO,Prashant Hemady,Prashant,,Hemady,Prashant Hemady,male
2022,RSO,Peter Riva,Peter,,Riva,Peter Riva,male
2022,AFSA,Kevin Rosier,Kevin,,Rosier,Kevin Rosier,male
2022,AGR,David Leishman,David,,Leishman,David Leishman,male
2022,AID,Kendra Schoenholz,Kendra,,Schoenholz,Kendra Schoenholz,female
2022,CLO,Kristin Pepper,Kristin,,Pepper,Kristin Pepper,female
2022,DEA,Matthew Keller,Matthew,,Keller,Matthew Keller,male
2022,ECON,Amy Schedlbauer,Amy,,Schedlbauer,Amy Schedlbauer,female
2022,EST,Chris Snipes,Chris,,Snipes,Chris Snipes,mostly_male
2022,FAA,Jennifer Solomon,Jennifer,,Solomon,Jennifer Solomon,female
2022,FMO,Katherine Meredith,Katherine,,Meredith,Katherine Meredith,female
2022,IMO,Dave Mango,Dave,,Mango,Dave Mango,male
2022,IPO,Clifton Reeves,Clifton,,Reeves,Clifton Reeves,male
2022,ISO,James Swineford,James,,Swineford,James Swineford,male
2022,ISSO,Charles Melton,Charles,,Melton,Charles Melton,male
2022,POL,Liam Wasley,Liam,,Wasley,Liam Wasley,male
2022,POSHO,Lee Wilbur,Lee,,Wilbur,Lee Wilbur,mostly_male
2022,CG,Kristen Grauer,Kristen,,Grauer,Kristen Grauer,female
2022,CON,Lee Wilbur,Lee,,Wilbur,Lee Wilbur,mostly_male
2022,AFSA,see Paris listing,see,Paris,listing,see listing,unknown
2022,CG,Darragh Paradiso,Darragh,,Paradiso,Darragh Paradiso,male
2022,PO,Hector Brown,Hector,,Brown,Hector Brown,male
2022,PO,Richard JOHNS,Richard,,JOHNS,Richard JOHNS,male
2022,DCM OMS,Aleksandra Pitner,Aleksandra,,Pitner,Aleksandra Pitner,female
2022,AMB OMS,Michele Stovall,Michele,,Stovall,Michele Stovall,female
2022,DOE,Jennifer Lyon,Jennifer,,Lyon,Jennifer Lyon,female
2022,ECON DEP,Daniel WALD,Daniel,,WALD,Daniel WALD,male
2022,HRO,see Paris listing,see,Paris,listing,see listing,unknown
2022,MGT,Adham LOUTFI,Adham,,LOUTFI,Adham LOUTFI,male
2022,POSHO,see Paris listing,see,Paris,listing,see listing,unknown
2022,US EXEC DIR,Robert Cavese,Robert,,Cavese,Robert Cavese,male
2022,AMB,Jack Markell,Jack,,Markell,Jack Markell,male
2022,DCM,Colleen Hyland,Colleen,,Hyland,Colleen Hyland,female
2022,GSO,see Paris listing,see,Paris,listing,see listing,unknown
2022,RSO,Aram Keosaian,Aram,,Keosaian,Aram Keosaian,male
2022,UNCLASSIFIED,AGR,AGR,,,AGR ,unknown
2022,APHIS,Roberta Morales,Roberta,,Morales,Roberta Morales,female
2022,CLO,see Paris listing,see,Paris,listing,see listing,unknown
2022,EST,Timothy HAYNES,Timothy,,HAYNES,Timothy HAYNES,male
2022,FIN,Finance Adv. Kevin Rosier,Finance,Adv. Kevin,Rosier,Finance Rosier,unknown
2022,FMO,see Paris listing,see,Paris,listing,see listing,unknown
2022,IMO,see Paris listing,see,Paris,listing,see listing,unknown
2022,IPO,see Paris listing,see,Paris,listing,see listing,unknown
2022,PO,Elizabeth Webster,Elizabeth,,Webster,Elizabeth Webster,female
2022,CDC,Patricia Tanifum,Patricia,,Tanifum,Patricia Tanifum,female
2022,FM,Roger Riojas,Roger,,Riojas,Roger Riojas,male
2022,HRO,Thomas Bevan,Thomas,,Bevan,Thomas Bevan,male
2022,IBB,Sinisa Kurtic,Sinisa,,Kurtic,Sinisa Kurtic,unknown
2022,MGT,Thomas Bevan,Thomas,,Bevan,Thomas Bevan,male
2022,POSHO,Roger Riojas,Roger,,Riojas,Roger Riojas,male
2022,CON,Arron Street,Arron,,Street,Arron Street,male
2022,DCM,David Mosby,David,,Mosby,David Mosby,male
2022,GSO,Mark Ananka,Mark,,Ananka,Mark Ananka,male
2022,RSO,Brad MacDonald,Brad,,MacDonald,Brad MacDonald,male
2022,ECON,Lyle,Lyle,,,Lyle ,male
2022,FMO,Kristen Gray,Kristen,,Gray,Kristen Gray,female
2022,IMO,James West,James,,West,James West,male
2022,ISSO,Henry Malmgren,Henry,,Malmgren,Henry Malmgren,male
2022,AMB OMS,Maria D. Valentine,Maria,D.,Valentine,Maria Valentine,female
2022,FM,Jason D. Kuhn,Jason,D.,Kuhn,Jason Kuhn,male
2022,MGT,Quazi R. Dastgir,Quazi,R.,Dastgir,Quazi Dastgir,unknown
2022,TREAS TDY,Mikias Berhanu,Mikias,,Berhanu,Mikias Berhanu,unknown
2022,TDY,Mikias Berhanu,Mikias,,Berhanu,Mikias Berhanu,unknown
2022,AMB,Sharon L. Cromer,Sharon,L.,Cromer,Sharon Cromer,female
2022,CON,Conor S. Dickinson,Conor,S.,Dickinson,Conor Dickinson,male
2022,DCM,Eric R. Mehler,Eric,R.,Mehler,Eric Mehler,male
2022,PAO,Susan C. Solomon,Susan,C.,Solomon,Susan Solomon,female
